"DJ_return","log_volume","log_volatility"
-0.002355,0.209776,-10.6448582178586
0.002355,0.270727,-10.7246890381009
-0.005017,0.363095,-10.7103576721109
0.005489,0.425135,-10.6759078369906
-0.004486,0.603413,-10.688848711084
0.002251,0.353723,-10.7698149990928
0.008932,0.217661,-10.5233638254688
-0.002167,0.462811,-10.6095173589271
-0.003704,0.646279,-10.6549428899903
-0.001943,0.440077,-10.7426709576781
-0.001,0.281976,-10.8429026024177
0.001301,-0.00627,-10.9386902070198
0.008387,0.215277,-10.6793118076691
-0.001983,0.06575,-10.765858916175
-0.002586,0.167255,-10.8366101487956
0.004165,0.302776,-10.8484704972489
0.004604,0.521003,-10.8394413414468
-0.001624,0.501216,-10.9299620800708
-0.000117,0.493148,-11.0352383047954
-0.003737,0.388208,-11.0487135755163
0.003386,0.245644,-11.0770275030579
0.00547,0.331893,-10.9876237275695
0.002028,0.379345,-11.0663216125123
0.000749,0.323005,-11.1677030516219
0.001907,0.427689,-11.2448689704888
0.002249,0.401129,-11.3081259412262
-0.004504,0.164956,-11.2448804435231
0.00859,0.11228,-10.8634073400428
0.00332,0.235268,-10.9067740251585
-0.000407,0.172115,-11.0111331186794
0.001781,0.173454,-11.095372378413
-0.001938,0.03995,-11.1736250884523
0.00226,0.207285,-11.239348148558
0.000749,0.311775,-11.3399810699889
-0.002488,0.177352,-11.3891020425706
-0.005759,0.133099,-11.212570533487
-0.00234,0.084125,-11.2738471490629
-0.000526,-0.234653,-11.3767944542827
0.002163,-0.127121,-11.437774394176
0.003153,0.22543,-11.4456145404968
-0.000408,0.283879,-11.5492483249587
0.000638,0.288432,-11.6499306556794
6.3e-05,0.367979,-11.7552411323946
-0.006366,0.110367,-11.4071583319924
0.002333,0.089123,-11.459545848467
-0.006677,0.017626,-11.1799213782917
0.002701,0.12908,-11.2287899240333
0,0.219424,-11.3341501888029
-0.000822,0.092448,-11.4332468235608
-0.001298,0.312124,-11.5214667380118
-0.000232,0.331003,-11.6262223907816
0.00094,0.438866,-11.7206552953788
-0.003182,0.319285,-11.6963635648665
0.001597,0.206265,-11.7682349629253
-0.006969,0.533284,-11.3450308106079
0.012481,0.323322,-10.5488553653235
-0.004984,0.393934,-10.5541290367975
0.003112,0.284632,-10.6190774984918
0.003333,0.23305,-10.6751819595593
-0.001229,0.217793,-10.7733093837181
0.002634,0.344296,-10.8425275989281
0.004893,0.299008,-10.8202969188779
0.000407,0.330464,-10.9247383247135
-0.001335,0.27588,-11.0191546512106
-0.005895,0.016906,-10.9129055984007
0.007575,0.125256,-10.7182718863311
0.006648,0.285615,-10.6232654025059
0.000518,-0.064913,-10.7274042289854
-0.006822,-0.210347,-10.6210991617224
-0.001908,-0.011809,-10.7100063633252
0.00244,0.02901,-10.7861675083391
0.003524,-0.049757,-10.8269499393615
0.005763,-0.028093,-10.7618466973236
-0.000743,-0.233553,-10.8643160279501
0.000743,0.000129,-10.9664742365623
0.012671,0.241115,-10.3623410956754
0.003904,0.035456,-10.4154912032368
0.00068,-0.003591,-10.5191401306254
-0.00073,0.008052,-10.622308707064
0.00146,0.147634,-10.7179927513947
-0.002933,0.099647,-10.7810981019328
0.001757,0.131697,-10.870099945723
0.001632,0.164514,-10.9600189913749
0.002478,0.182303,-11.0268670315755
0.004486,0.215479,-11.0033718498643
-0.003083,0.254319,-11.0472329904117
-0.003376,0.085157,-11.0761238476524
0.000344,0.136482,-11.1806348161566
0.003314,0.087612,-11.2020934326197
0.000222,0.14107,-11.3070534109661
-0.000726,0.200514,-11.407654153291
-0.000565,0.097365,-11.5098242786233
-0.005072,0.096863,-11.364498563324
-0.001869,-0.047988,-11.4369445336144
-0.007778,0.098853,-11.058029128377
0.006537,-0.014355,-10.9000701064436
-0.00108,-0.01184,-10.9984373562976
0.005204,-0.087648,-10.9383597011881
0.003381,-0.033043,-10.9746786618573
0.001353,0.24101,-11.0682345155168
0.004149,0.158639,-11.0579580653631
-0.004371,0.158623,-11.0369776623794
-0.001798,-0.024967,-11.120263299212
-0.001356,0.000639,-11.2119264578132
-0.006216,0.04802,-11.0414117265136
0.000845,0.094586,-11.1418309840537
-0.007284,0.107997,-10.9058897028478
-5.1e-05,0.011889,-11.0112342330262
-0.009002,0.019419,-10.6814055674316
-0.006592,-0.031463,-10.5959709534465
-0.009912,-0.05936,-10.3392016840337
0.002458,-0.027278,-10.424010039281
-0.001165,0.166143,-10.5243040250553
-0.014497,0.261112,-10.0043243158085
-0.006609,0.204748,-10.0077056099369
0.004646,0.146393,-10.0612029785279
-0.004292,0.052079,-10.1197520687596
-0.015762,0.092774,-9.70313912717923
0.002416,0.169303,-9.79793923451427
0.010661,-0.067307,-9.69852051775314
-0.000656,0.185776,-9.80310173017188
-0.001378,-0.199799,-9.90465042841427
-0.011772,-0.142537,-9.7412622461414
-0.006575,0.099738,-9.76810789400782
0.005418,-0.150806,-9.81805086471897
0.003585,-0.440941,-9.89752536177191
0.003865,-0.273337,-9.97042083215355
0.006792,-0.159536,-9.97175782801561
0.005741,0.048174,-10.0016160600978
-0.005924,-0.233088,-10.0244428143859
-0.00042,-0.07438,-10.1293610768379
0.001442,-0.092502,-10.2289468151886
0.002867,0.015096,-10.3093293315759
-0.003469,-0.024729,-10.3753376855211
-0.010416,-0.064634,-10.1539565668516
0.005432,-0.240404,-10.1784355815014
0.007026,0.056157,-10.1489145458242
0.00703,0.084741,-10.122920496676
0.007277,0.199586,-10.0915108534231
0.000582,0.042952,-10.195963229306
0.000529,0.106956,-10.3004917552664
-0.003538,0.070269,-10.3653163668186
-0.005512,0.189242,-10.3689036406583
0.001194,0.179818,-10.4692288129305
0.007559,0.390784,-10.3728130117911
0.002419,0.15236,-10.4575930500454
-0.006128,0.034834,-10.4273518110604
-0.000361,-0.002739,-10.5322235950714
0.010185,0.170657,-10.2782915535427
0.00362,0.073374,-10.3421593503442
-0.005146,-0.026005,-10.3602092188645
0.000758,-0.196322,-10.4635569933565
-0.00352,-0.157903,-10.5218382551597
-0.002823,-0.104515,-10.5948654991139
-0.007577,-0.056392,-10.4733076275689
-0.003987,-0.194352,-10.5180886525026
-0.001855,-0.233664,-10.6094160674608
-0.010983,-0.105862,-10.2810117684554
-0.007525,0.087757,-10.2178657499361
-0.016632,0.122871,-9.71248974350932
0.003395,0.38064,-9.79690963820886
-0.017915,0.036982,-9.40690406827259
0.00974,0.01231,-9.39153891958107
-5.6e-05,-0.176822,-9.49689534650819
-0.011073,-0.082961,-9.43553289600202
-0.01074,0.005155,-9.39201741651279
-0.009842,0.037975,-9.37599373810376
-0.003915,0.098754,-9.46145203510105
0.016481,0.036889,-9.23897742615802
-0.006292,-0.03895,-9.30006925622803
0.004457,-0.332685,-9.38156769796461
0.006332,-0.236057,-9.43541077848411
0.00672,-0.217467,-9.47982777587148
0.00226,-0.431248,-9.57778596885455
0.001493,-0.385604,-9.67957837438896
0.005915,-0.61823,-9.72464938905151
-0.014564,-0.429386,-9.49770449497925
-0.000498,-0.523201,-9.60269815757952
-0.001019,-0.560338,-9.70635177025152
0.005795,-0.691729,-9.75224790565687
-0.006985,-0.725566,-9.76849749927448
-0.004946,-0.552604,-9.82745453447283
0.002288,-0.642515,-9.92208746338578
0.003723,-0.399956,-9.9965482443368
0.010291,-0.048215,-9.87214723134614
0.006539,-0.125464,-9.8894245024001
0.006186,-0.123748,-9.91425956287544
-0.002283,-0.00821,-10.007975560051
-0.004393,-0.220755,-10.0668232861158
-0.003238,-0.260193,-10.1451258318198
-0.001679,-0.357309,-10.2425432032999
0.002484,-0.210325,-10.3288467421223
0.006704,-0.07999,-10.2919987930961
-0.005085,-0.063181,-10.3160159470239
0.000814,-0.165352,-10.4191545434971
-0.009171,-0.453973,-10.2521991454314
-0.009119,-0.287298,-10.1249288035859
-0.010614,-0.327356,-9.95845094191178
-0.001722,-0.140136,-10.0568699942006
0.007967,-0.476758,-10.0099867162076
-0.002043,-0.590384,-10.1050826973922
0.015407,-0.188735,-9.71249123055234
0.003123,-0.138679,-9.80010783736893
0.002688,-0.301184,-9.89109229216837
-0.001063,-0.281247,-9.99397500042967
-0.007756,-0.455499,-9.96276229834527
-0.00542,-0.375891,-10.0011533045235
0.007235,-0.308014,-9.98584208040791
0.001756,-0.281191,-10.0837929032403
-0.001069,-0.452405,-10.1861181385894
-0.004897,-0.295633,-10.2231673349485
-0.010895,-0.377532,-10.0187161535405
-0.000572,-0.246923,-10.1232615372217
-0.005553,-0.187196,-10.1466978510231
-0.018955,-0.107124,-9.54979501154308
-0.000774,-0.027163,-9.65422084162032
0.004753,-0.248963,-9.7212011630272
-0.002538,-0.310044,-9.81470719112247
-0.007852,-0.400933,-9.80195043676522
-0.014502,-0.270123,-9.55508815668248
-0.00313,-0.292759,-9.64519958488926
0.010906,-0.205704,-9.56477668067251
0.011576,-0.103661,-9.47768140001279
0.001045,-0.321698,-9.58145883747633
-0.003926,-0.43349,-9.66229962462533
-0.004994,-0.187638,-9.72502827809483
-0.007473,-0.355609,-9.7316078223596
-0.00074,-0.278425,-9.83594498556586
0.003122,-0.185321,-9.92126341111632
-0.006781,-0.275883,-9.92768229908237
-0.013288,-0.19674,-9.6951563646227
-0.00516,-0.116278,-9.75359466712153
-0.010857,-0.059153,-9.65562859864734
-0.007577,-0.046952,-9.66606089220545
-0.015771,0.158972,-9.40963129753655
-0.002389,0.278486,-9.50728077077149
0.011839,-0.050627,-9.4223713967612
-0.009021,-0.088489,-9.42178129197916
-0.015017,0.107329,-9.25745189585092
-0.017486,0.391263,-9.05819283996769
0.011266,0.419597,-9.04922883238713
0.016227,0.16465,-8.9322254188125
0.004657,-0.161292,-9.0195059856861
-0.00557,-0.182159,-9.09677689280684
-0.006815,-0.504137,-9.15710012413314
-0.006347,-0.256764,-9.22089305620773
-0.003234,-0.066666,-9.31457807378103
0.000864,-0.293217,-9.41901781383158
0.019207,-0.037066,-9.11557397635932
0.006166,-0.019329,-9.18322727648533
0.013423,-0.109825,-9.11056562773323
0.00996,-0.12541,-9.12084067675313
0,-0.297225,-9.22620109081224
-0.004246,-0.337925,-9.31141619118121
-0.005987,-0.40782,-9.37365797326856
-0.015529,-0.242905,-9.20481068889323
0.005253,-0.168706,-9.28013149054901
-0.00856,-0.396884,-9.30178877803664
0.002185,-0.305299,-9.40135452010936
0.001752,-0.060047,-9.50259528393977
-0.016686,-0.099218,-9.26128404327848
-0.010672,-0.074146,-9.24163394806814
0.002017,-0.059579,-9.34234150747018
-0.021225,-0.009373,-8.99585338079752
0.006876,0.306869,-9.0596918174371
-0.010193,-0.103585,-9.07037410265111
-0.007761,0.220175,-9.11918608868639
-0.007082,0.227014,-9.17492593196008
0.013597,0.395072,-9.09939398637879
0.005446,0.262734,-9.17569066690373
0.025431,0.063482,-8.75389131732358
-0.006757,0.289417,-8.82762338487478
-0.00158,-0.144234,-8.93109478681717
0.009261,-0.150717,-8.96685708273358
0.016527,0.101789,-8.8587881266818
-0.008268,-0.006218,-8.91208934817517
-0.002129,0.049578,-9.01371986747539
0.004609,-0.134937,-9.09987918687816
0.000571,-0.120149,-9.20491511533112
0.006756,-0.054168,-9.26106687964925
0.010062,0.030242,-9.25458519686919
0.010505,0.014523,-9.23935505627675
-0.001991,-0.026323,-9.34019293978242
-0.001102,-0.117476,-9.44401783564413
0.003167,-0.01797,-9.53539913084411
-0.002894,0.022972,-9.62795802402972
-0.003661,-0.113995,-9.71096041693948
0.000895,-0.002367,-9.81485452446699
-0.003534,-0.065794,-9.89513354463369
0.00954,0.247179,-9.81769286541352
0.008557,0.298585,-9.7838722409674
0.002714,0.017051,-9.87481419072498
-0.006541,-0.003401,-9.89181296649144
0.001915,0.092794,-9.98914914997908
0.006796,0.452482,-9.98850637053604
-0.005914,0.296347,-10.0126468299171
-0.008158,0.041125,-9.9653299780746
-0.013984,0.115895,-9.69068448017296
-0.003992,-0.029825,-9.7678200679813
0.002312,0.100772,-9.86286378566168
0.008149,0.021257,-9.83570349136607
-0.002717,0.133945,-9.92584686937944
-0.007392,0.092442,-9.91417384814493
-0.004626,0.078509,-9.97259714512044
-0.002327,0.229911,-10.065144265614
-0.000355,-0.079833,-10.1701763342638
0.002682,-0.043193,-10.2548853025319
0.00735,0.124574,-10.2027127917309
0.01318,0.27817,-9.88889671836409
0.005911,0.203185,-9.92053259745988
0.000271,0.110932,-10.0257275055095
0.009207,0.324912,-9.93810156484818
-0.004691,0.332599,-9.99408184961587
0.001566,0.075374,-10.0934932770716
-0.010816,0.031643,-9.92547532151639
-0.002475,0.0087,-10.0170200346083
-0.010198,0.057325,-9.89213543237162
-0.005522,-0.01619,-9.93264451552588
0.003568,0.098895,-10.0092972801857
0.005303,0.202353,-10.0474967316655
-0.003211,0.047725,-10.1267406098459
-0.008672,-0.109566,-10.0423639471245
-0.00458,0.021313,-10.0955501596839
-0.002832,0.116358,-10.1795457118568
-0.00084,0.467944,-10.2828434908694
0.000916,-0.155378,-10.3854831184947
0.005997,-0.148282,-10.3691572269464
0.018001,0.023757,-9.71039784757758
0.004002,0.089036,-9.78684080665697
0.005832,0.243374,-9.82711520316352
0.000823,0.118075,-9.9310811790011
0.010204,0.597297,-9.82306233341404
0.009029,0.558799,-9.77384305410719
0.006222,0.305792,-9.80635503419976
-0.002266,0.331472,-9.90141729699473
0.012416,0.449281,-9.71271910471953
0.004541,0.4262,-9.78090839225049
-0.00124,0.314304,-9.88325207775547
0.00085,0.241837,-9.98703961078345
0.000661,0.370079,-10.0913457683786
0,0.333796,-10.1967062572217
-0.008446,0.315481,-10.1093372581716
-0.002251,0.345204,-10.2009595233777
0.006347,0.247961,-10.1925196024643
0.00481,0.296462,-10.2314773073449
0.002097,0.407262,-10.323369181091
-0.001766,0.212352,-10.4182321789043
0.00556,0.317931,-10.4147962929842
0.005074,0.425059,-10.4290268940908
-0.002733,0.303035,-10.5067055503781
-0.003057,-0.209063,-10.5748098382365
0.009875,0.34608,-10.3266848507755
-0.004015,0.316377,-10.3787893523331
-0.00209,0.096856,-10.468662715198
-0.002797,-0.06299,-10.5438920096385
0.004163,0.185806,-10.5787256621526
-0.001296,0.251325,-10.6767781125035
-0.004955,0.036053,-10.6703932278626
-0.000846,0.03653,-10.7723361713107
-0.003485,0.046663,-10.8153361652468
-0.004468,0.087286,-10.8159570944647
0.003158,0.185771,-10.8675881792008
0.000661,0.163388,-10.9704046818228
-0.012696,0.197016,-10.3622651501296
0.003258,0.172165,-10.4309914893549
0.004896,0.306838,-10.4499082301089
0.00381,0.335898,-10.5010482278368
-0.00013,0.263034,-10.6063404818619
-0.005211,0.197233,-10.5967175365242
-0.000523,0.137425,-10.700864776867
0.001852,0.253579,-10.789456181324
0.000984,0.196931,-10.8896150833324
0.00514,0.538224,-10.8488122194187
-0.004346,0.125566,-10.8515729192638
-0.000651,0.156932,-10.9545041043649
0.011529,0.206184,-10.4474147032554
0.016755,0.316972,-9.82296563662428
0.001473,0.117845,-9.92388905512232
0.000759,0.011405,-10.027945490872
-0.004421,0.09026,-10.0852792497305
0.004559,-0.019272,-10.136718561605
0.007005,0.052013,-10.113066026942
-0.003371,0.023432,-10.1877668875377
0.001784,-0.014998,-10.2837745074113
-0.004787,-0.07576,-10.3172917342698
-0.001275,-0.088125,-10.4172023459361
-0.00462,-0.116006,-10.4462700683305
-0.006964,-0.073705,-10.3814920636461
-0.000907,-0.050961,-10.4839058705039
0.002325,-0.044393,-10.5680282288065
7e-05,0.027399,-10.6733680561619
-0.009227,-0.016005,-10.4361706533567
-0.012867,-0.131632,-10.0549273767217
0.006189,-0.182611,-10.0658523762617
-0.003557,-0.174388,-10.1386705378607
0.004937,-0.191016,-10.177761779882
0.012771,-0.046506,-9.89322796257779
0.007936,-0.019007,-9.86885426864178
0.00737,0.123148,-9.86394227667441
0.001076,0.153251,-9.96683212005341
0.005341,0.036325,-10.0068436339707
0.005177,0.086012,-10.0482611020619
0.004913,0.086962,-10.093465706403
0.004127,0.100183,-10.1540842670066
-0.002438,0.111469,-10.2426184402401
0.006492,0.077532,-10.2244754920499
0.002489,0.161302,-10.3110357287249
-0.004603,-0.022078,-10.348004036136
-0.001435,0.063294,-10.446257334578
0.005726,0.178636,-10.4335112863557
0.00576,0.280113,-10.4208689518496
0.004436,0.08955,-10.4554324372239
0.004043,0.060459,-10.499627811754
-0.010765,0.104459,-10.2214531777977
-0.006455,0.061743,-10.2070326467309
0.002357,0.049822,-10.2958056624027
-0.00692,0.061247,-10.2548881446408
-0.008598,-0.169952,-10.1504175209099
0.003834,0.078766,-10.21480542953
-0.004027,-0.034695,-10.2721376272812
-0.00557,0.0361,-10.282496043849
-0.003185,0.057848,-10.3554532478965
-0.00401,-0.039737,-10.4061796764054
-0.00269,-0.019821,-10.4853033983091
-0.007267,0.029259,-10.4000622054823
0.009567,-0.111885,-10.217117511772
-0.000448,-0.250789,-10.3218677019115
-0.006155,-0.419773,-10.3068672366533
-0.014463,-0.123539,-9.88407951288334
0.014463,-0.111119,-9.61382035175605
-0.001933,-0.224364,-9.71298786136465
-0.018164,0.097773,-9.34457818548577
0.017469,-0.083699,-9.12222144188332
0.007483,0.013376,-9.17217502321635
0.004603,-0.187567,-9.25512897308893
0.001934,-0.034621,-9.35615466291825
0.004607,0.025207,-9.43459491521343
0.008181,0.147224,-9.45097487706387
-0.006271,0.09188,-9.50223624335501
0.003005,0.11698,-9.59425394184839
0.001968,0.07144,-9.69331674456558
-0.00052,-0.152307,-9.79819049889197
-0.004453,0.036972,-9.86465826213258
-0.003356,-0.021538,-9.94623494110512
-0.002247,-0.042317,-10.0399521571095
0.001917,-0.084567,-10.1359990967951
-0.006013,-0.093728,-10.144789473679
-0.003124,-0.120728,-10.2229223147083
-0.000598,-0.059132,-10.3271885279502
-0.008008,0.007322,-10.2355967211963
-0.001951,-0.230065,-10.329235473211
-0.000663,-0.490988,-10.4331029367212
0.006088,-0.071347,-10.4075318879667
-0.001064,0.031046,-10.5087344846031
0.005805,0.153598,-10.4855664577347
0.007417,0.201318,-10.3930478937177
0.004479,0.221666,-10.428202521563
-0.000853,0.1209,-10.5308331349762
-0.000193,0.072475,-10.6360377348629
0.003999,0.084335,-10.6700823694733
0.000782,0.037122,-10.7725221534112
0.01501,0.18438,-10.0921939289797
0.008036,0.245071,-10.0377259378783
0.005927,0.103376,-10.057565501675
0.000957,0.150006,-10.1605545523175
-0.005545,-0.048581,-10.1812327595719
-0.003588,-0.014463,-10.2495136826022
0.002051,0.106542,-10.3417540935347
0,0.210147,-10.4471146436374
-0.001784,0.080352,-10.5403644246161
0.003001,0.027629,-10.608574934429
0.009608,0.195624,-10.3666439576177
0.010135,0.292046,-10.162515568475
-0.000314,0.283624,-10.2675914515264
0.00194,0.094449,-10.3609917067197
-0.003687,0.004216,-10.4197140682307
0.002257,-0.116861,-10.5062764299842
0.004618,0.00198,-10.5285795277473
-0.00162,-0.108653,-10.6231031514967
-0.004952,-0.198274,-10.6223994101422
-0.004714,-0.229233,-10.6312199667049
0.003084,-0.141908,-10.6937603598274
-0.003782,-0.198522,-10.7313975121372
0.002781,-0.131085,-10.7981816790202
0.000882,-0.194078,-10.8993237823797
-0.007394,-0.152562,-10.7203742232581
-0.005264,-0.232001,-10.6952319492902
-0.002615,-0.133749,-10.7676000566918
-0.007374,-0.256329,-10.6208384951933
-0.004898,-0.319962,-10.6225229601486
0.000716,-0.461754,-10.7255505083754
5.6e-05,-0.446104,-10.8308953506345
-0.001163,-0.319368,-10.9286861957538
0.008435,-0.11512,-10.6689138555385
-0.000122,-0.289512,-10.7742032833428
0.003268,-0.180898,-10.8244185337342
0.003125,-0.043507,-10.8767005496649
0.001333,-0.112453,-10.9716616199397
-0.000694,-0.068106,-11.0739127567087
0.002289,-0.08017,-11.1424203995763
0.002339,-0.000509,-11.2066738781348
0.013097,0.21972,-10.4352365514016
0.006119,0.203415,-10.40815484448
0.004337,0.030019,-10.4465612681101
0.005619,0.15276,-10.4379052946585
-0.009279,0.144854,-10.2607372330329
-0.000301,0.095653,-10.3658097198961
0.000742,0.121809,-10.4692305736845
0.004151,0.109542,-10.5093607572552
0.0093,0.087767,-10.312932670386
-0.006276,0.092695,-10.2944777297641
-0.00432,-0.121793,-10.3403272354034
-0.004038,0.05091,-10.3911322748772
-0.002931,-0.023094,-10.4658780865213
-0.006127,-0.07572,-10.4346294955154
0.003761,0.035085,-10.4879173779336
-0.003446,0.1443,-10.5470308048843
0.006319,-0.160854,-10.4963503994777
0.001735,-0.013158,-10.5896809666688
0.004909,0.114148,-10.5939814561505
-0.007205,0.183478,-10.4922581413326
-0.006887,0.116758,-10.4237229766016
-0.00769,-0.249482,-10.3293153807632
0.005428,-0.09707,-10.3391676711434
-0.010566,-0.091177,-10.1198933535551
-0.004589,0.032815,-10.1687656781767
-0.000962,0.050519,-10.2714459154953
